n 500 
matrix
 0.140118 -0.056551 0.00539618 0.0877238 0.00832991
 0.127967 0.0101243 -0.0616328 0.0585151 0.0478662
 0.0457214 0.0497832 -0.000295193 -0.0390661 -0.0764117
 -0.0464524 -0.105725 -0.00687821 -0.103673 -0.0951843
 -0.056515 0.062613 -0.17317 -0.196362 -0.0155358
 -0.14107 -0.0883902 0.0330169 -0.0298456 0.0572904
 -0.0834907 -0.0178603 -0.12301 0.0625121 0.0450588
 -0.0805883 0.0239435 0.251989 0.013718 -0.0292423
 -0.127548 -0.113281 -0.115595 -0.058313 0.0883229
 0.0704518 0.00802314 0.0309931 0.0711904 0.0659883
 -0.0548089 -0.0632911 0.157217 -0.112978 -0.0623671
 0.0757662 -0.0828374 0.0878578 -0.0395255 0.171039
 0.0544948 -0.103511 -0.134379 -0.0429277 -0.0282633
 -0.127958 0.0286493 0.103865 0.0417769 -0.159309
 -0.172667 -0.113981 -0.214383 0.0205225 -0.119116
 0.020002 -0.0177769 0.0789015 0.201759 -0.0355685
 0.00939766 -0.0775444 0.00154676 0.0953053 0.05413
 -0.0133583 0.141263 0.067864 0.113433 -0.0839961
 -0.116098 -0.0570026 -0.0153646 0.0666955 -0.0841718
 -0.0912893 -0.0467931 -0.129615 -0.0641093 -0.0392965
 -0.042371 0.0687382 0.0402657 -0.0729196 0.075227
 -0.0513655 0.126259 0.123847 -0.0291556 0.0369555
 -0.13177 0.058426 0.0468977 0.0148934 -0.0112748
 0.0150642 -0.00602907 0.00521288 -0.103313 0.0789117
 -0.0891472 0.00842913 -0.0360209 0.0657539 0.0341026
 0.123954 -0.0785463 -0.0706377 0.00984299 0.128198
 -0.100347 0.0232414 -0.0699974 0.144459 0.165994
 -0.0506748 -0.0561962 0.00801176 -0.134617 0.066414
 -0.122731 0.0712408 -0.0627012 -0.127615 -0.0222024
 -0.168441 0.0681418 -0.025628 -0.0359824 0.00647549
 -0.169495 -0.134477 -0.0914525 -0.0521377 -0.0397663
 -0.0290071 0.0594439 0.263551 0.050138 0.0634621
 0.0110562 0.00561541 -0.0440759 -0.0548203 -0.011152
 -0.0737192 -0.0196826 -0.11534 0.136515 0.0434935
 -0.0364197 0.0372544 0.0622743 0.152776 0.0213954
 0.0809648 -0.0394989 0.0925317 -0.106936 -0.0034171
 0.132781 0.201276 0.00852066 -0.213132 -0.0266629
 -0.101208 -0.165718 -0.102051 0.0703437 -0.02199
 -0.19611 -0.0679059 0.0444146 0.0519425 -0.0189385
 0.0896137 0.00731532 0.0220903 -0.0533571 0.0879954
 0.0589182 0.106217 0.167531 -0.0955895 0.0545941
 0.014043 0.0598474 0.069522 0.134965 0.0344353
 -0.0121714 -0.0733332 -0.0837631 -0.160731 0.0480656
 0.0569529 0.135784 0.137069 0.0761612 -0.0259114
 -0.139527 0.0661739 -0.0968474 0.0175511 -0.0533341
 0.121752 0.0402739 -0.020401 0.127656 0.0943884
 -0.221493 -0.123451 -0.152655 0.0491744 0.0291513
 0.127301 -0.0762394 -0.0448387 0.017659 0.0366077
 0.054095 -0.0160344 -0.0421704 0.176448 -0.117856
 -0.0418803 0.0576582 0.0351205 0.00683521 -0.0276371
