n 100 
matrix
 6.53965 -1.51464 0.347493 1.95409 -2.49333
 0.397772 0.428308 7.13977 -1.59612 5.86318
 -0.793076 2.8376 -1.08392 -1.23333 1.14314
 3.54249 0.0833492 1.06387 -2.29944 2.41603
 1.40977 2.39174 2.00004 -2.44098 0.495676
 0.0689386 2.74447 3.25825 1.33135 -2.96923
 -0.0936536 -1.68504 -3.3497 1.56738 -2.01687
 -1.05405 2.3384 -3.40892 3.47533 4.37645
 -2.44586 -4.26351 1.34318 4.33275 3.06442
 2.14728 2.74779 1.98787 0.94968 -1.19805
 4.54103 0.123167 1.59774 -0.705801 1.36312
 -0.744378 2.94139 0.924365 -0.438269 -3.79965
 -1.88264 0.432424 0.403914 -1.69909 0.0319925
 -1.11359 -2.75955 -0.941561 -0.675873 -1.16928
 -0.617856 1.33677 -0.651664 -0.577914 -1.93397
 3.33978 -2.60505 1.3572 -1.89841 -4.11477
 1.51762 0.709772 -4.23594 1.39367 -0.930256
 0.508436 0.145772 1.58276 1.61518 -1.33066
 0.867546 0.278731 -4.8793 -4.14257 -0.203253
 -2.83808 -1.41318 -1.89185 -3.06902 2.41355

 -1.51464 0.386601 -0.103485 -0.439396 0.586769
 -0.189119 -0.0762224 -1.73621 0.432906 -1.43006
 0.215467 -0.724147 0.279062 0.297255 -0.281813
 -0.847453 -0.0185505 -0.310978 0.694878 -0.546697
 -0.405326 -0.615967 -0.472381 0.557887 -0.0655405
 -0.0083398 -0.641188 -0.753247 -0.365193 0.6581
 -0.0252567 0.449059 0.861681 -0.429746 0.510105
 0.237261 -0.584137 0.879701 -0.826071 -1.06142
 0.64313 1.08115 -0.349728 -1.08888 -0.761463
 -0.567615 -0.710609 -0.621027 -0.180367 0.286449
 -1.04542 -0.0669628 -0.433585 0.189294 -0.407874
 0.209687 -0.709963 -0.24049 0.104005 0.944953
 0.411046 -0.127092 -0.0856548 0.427845 0.0942152
 0.280355 0.753006 0.240948 0.170249 0.336769
 0.109271 -0.307827 0.144995 0.156774 0.405991
 -0.861832 0.646923 -0.29896 0.536392 0.982702
 -0.349641 -0.173069 1.06905 -0.276134 0.286371
 -0.112369 0.00146498 -0.383168 -0.333485 0.247179
 -0.183733 -0.145184 1.1184 1.02204 0.117553
 0.758158 0.336 0.508275 0.738466 -0.573495

 0.347493 -0.103485 0.126733 0.0584633 0.0449763
 0.142389 -0.0311716 0.497022 -0.105445 0.199819
 0.154988 -0.0243685 0.0270704 -0.163913 -0.0170603
 0.481912 0.0827085 0.223561 -0.00764627 0.149872
 0.127043 0.00235182 -0.103516 -0.00619253 -0.104791
 0.23395 0.0703674 0.0328591 0.28152 0.0784784
 -0.437118 0.128689 -0.315093 -0.201422 -0.172777
 0.0593797 0.0285124 -0.40304 -0.0272499 -0.0195067
 -0.102421 -0.121733 0.217924 0.24216 0.226055
 -0.00832592 0.360316 0.221401 -0.0217209 0.161986
 0.180623 0.397345 0.232289 -0.298481 0.168155
 0.00903732 0.188718 -0.128571 0.167903 -0.0839593
 -0.0445746 -0.199999 -0.121871 -0.165585 -0.156809
 -0.115215 -0.0953384 -0.140882 0.0070973 -0.0257018
 0.000689305 0.0931914 -0.214545 -0.113472 -0.209409
 0.248765 -0.205313 -0.0869378 0.252158 -0.009376
 0.0942528 -0.201023 -0.305518 -0.11052 -0.131789
 0.0285617 0.135552 0.124244 -0.0564289 0.025124
 0.00548201 -0.104789 -0.293114 -0.141382 0.18853
